year	country	total	r0	r1	r2	r3	share
1899	Venezuela	0	0	0	0	0	0.000000%
1900	Albania	0	0	0	0	0	0.000000%
1900	Algeria	0	0	0	0	0	0.000000%
1900	Angola	0	0	0	0	0	0.000000%
1900	Argentina	0	0	0	0	0	0.000000%
1900	Australia	0	0	0	0	0	0.000000%
1900	Austria	0	0	0	0	0	0.000000%
1900	Bahamas	0	0	0	0	0	0.000000%
1900	Belgium	0	0	0	0	0	0.000000%
1900	Bolivia	0	0	0	0	0	0.000000%
1900	Bosnia and Herzegovina	0	0	0	0	0	0.000000%
1900	Brazil	0	0	0	0	0	0.000000%
1900	Bulgaria	0	0	0	0	0	0.000000%
1900	Cambodia	0	0	0	0	0	0.000000%
1900	Cameroon	0	0	0	0	0	0.000000%
1900	Canada	0	0	0	0	0	0.000000%
1900	Chile	0	0	0	0	0	0.000000%
1900	China	0	0	0	0	0	0.000000%
1900	Colombia	0	0	0	0	0	0.000000%
1900	Congo	0	0	0	0	0	0.000000%
1900	Costa Rica	0	0	0	0	0	0.000000%
1900	Croatia	0	0	0	0	0	0.000000%
1900	Cuba	0	0	0	0	0	0.000000%
1900	Cyprus	0	0	0	0	0	0.000000%
1900	Czech Republic	0	0	0	0	0	0.000000%
1900	Denmark	0	0	0	0	0	0.000000%
1900	Ecuador	0	0	0	0	0	0.000000%
1900	Egypt	0	0	0	0	0	0.000000%
1900	Estonia	0	0	0	0	0	0.000000%
1900	Finland	0	0	0	0	0	0.000000%
1900	France	1	1	0	0	0	0.000000%
1900	French Polynesia	0	0	0	0	0	0.000000%
1900	Georgia	0	0	0	0	0	0.000000%
1900	Germany	0	0	0	0	0	0.000000%
1900	Greece	0	0	0	0	0	0.000000%
1900	Hong Kong	0	0	0	0	0	0.000000%
1900	Hungary	0	0	0	0	0	0.000000%
1900	Iceland	0	0	0	0	0	0.000000%
1900	India	0	0	0	0	0	0.000000%
1900	Indonesia	0	0	0	0	0	0.000000%
1900	Iran	0	0	0	0	0	0.000000%
1900	Ireland	0	0	0	0	0	0.000000%
1900	Israel	0	0	0	0	0	0.000000%
1900	Italy	0	0	0	0	0	0.000000%
1900	Japan	0	0	0	0	0	0.000000%
1900	Jordan	0	0	0	0	0	0.000000%
1900	Kazakhstan	0	0	0	0	0	0.000000%
1900	Lebanon	0	0	0	0	0	0.000000%
1900	Liechtenstein	0	0	0	0	0	0.000000%
1900	Lithuania	0	0	0	0	0	0.000000%
1900	Luxembourg	0	0	0	0	0	0.000000%
1900	Malaysia	0	0	0	0	0	0.000000%
1900	Malta	0	0	0	0	0	0.000000%
1900	Mexico	0	0	0	0	0	0.000000%
1900	Mongolia	0	0	0	0	0	0.000000%
1900	Montenegro	0	0	0	0	0	0.000000%
1900	Morocco	0	0	0	0	0	0.000000%
1900	Netherlands	0	0	0	0	0	0.000000%
1900	Netherlands Antilles	0	0	0	0	0	0.000000%
1900	New Zealand	0	0	0	0	0	0.000000%
1900	Norway	0	0	0	0	0	0.000000%
1900	Pakistan	0	0	0	0	0	0.000000%
1900	Palestinian Territory	0	0	0	0	0	0.000000%
1900	Panama	0	0	0	0	0	0.000000%
1900	Peru	0	0	0	0	0	0.000000%
1900	Philippines	0	0	0	0	0	0.000000%
1900	Poland	0	0	0	0	0	0.000000%
1900	Portugal	0	0	0	0	0	0.000000%
1900	Puerto Rico	0	0	0	0	0	0.000000%
1900	Qatar	0	0	0	0	0	0.000000%
1900	Romania	0	0	0	0	0	0.000000%
1900	Russia	0	0	0	0	0	0.000000%
1900	Saudi Arabia	0	0	0	0	0	0.000000%
1900	Senegal	0	0	0	0	0	0.000000%
1900	Serbia	0	0	0	0	0	0.000000%
1900	Serbia and Montenegro	0	0	0	0	0	0.000000%
1900	Singapore	0	0	0	0	0	0.000000%
1900	Slovakia	0	0	0	0	0	0.000000%
1900	Slovenia	0	0	0	0	0	0.000000%
1900	South Africa	0	0	0	0	0	0.000000%
1900	South Korea	0	0	0	0	0	0.000000%
1900	Soviet Union	0	0	0	0	0	0.000000%
1900	Spain	0	0	0	0	0	0.000000%
1900	Sweden	0	0	0	0	0	0.000000%
1900	Switzerland	0	0	0	0	0	0.000000%
1900	Taiwan	0	0	0	0	0	0.000000%
1900	Thailand	0	0	0	0	0	0.000000%
1900	Tunisia	0	0	0	0	0	0.000000%
1900	Turkey	0	0	0	0	0	0.000000%
1900	Uganda	0	0	0	0	0	0.000000%
1900	Ukraine	0	0	0	0	0	0.000000%
1900	United Arab Emirates	0	0	0	0	0	0.000000%
1900	United Kingdom	2	2	0	0	0	0.000000%
1900	United States of America	0	0	0	0	0	0.000000%
1900	Uruguay	0	0	0	0	0	0.000000%
1900	Venezuela	0	0	0	0	0	0.000000%
1901	Albania	0	0	0	0	0	0.000000%
1901	Algeria	0	0	0	0	0	0.000000%
1901	Angola	0	0	0	0	0	0.000000%
1901	Argentina	0	0	0	0	0	0.000000%
1901	Australia	0	0	0	0	0	0.000000%
1901	Austria	0	0	0	0	0	0.000000%
1901	Bahamas	0	0	0	0	0	0.000000%
1901	Belgium	0	0	0	0	0	0.000000%
1901	Bolivia	0	0	0	0	0	0.000000%
1901	Bosnia and Herzegovina	0	0	0	0	0	0.000000%
1901	Brazil	0	0	0	0	0	0.000000%
1901	Bulgaria	0	0	0	0	0	0.000000%
1901	Cambodia	0	0	0	0	0	0.000000%
1901	Cameroon	0	0	0	0	0	0.000000%
1901	Canada	0	0	0	0	0	0.000000%
1901	Chile	0	0	0	0	0	0.000000%
1901	China	0	0	0	0	0	0.000000%
1901	Colombia	0	0	0	0	0	0.000000%
1901	Congo	0	0	0	0	0	0.000000%
1901	Costa Rica	0	0	0	0	0	0.000000%
1901	Croatia	0	0	0	0	0	0.000000%
1901	Cuba	0	0	0	0	0	0.000000%
1901	Cyprus	0	0	0	0	0	0.000000%
1901	Czech Republic	0	0	0	0	0	0.000000%
1901	Denmark	0	0	0	0	0	0.000000%
1901	Ecuador	0	0	0	0	0	0.000000%
1901	Egypt	0	0	0	0	0	0.000000%
1901	Estonia	0	0	0	0	0	0.000000%
1901	Finland	0	0	0	0	0	0.000000%
1901	France	2	2	0	0	0	0.000000%
1901	French Polynesia	0	0	0	0	0	0.000000%
1901	Georgia	0	0	0	0	0	0.000000%
1901	Germany	0	0	0	0	0	0.000000%
1901	Greece	0	0	0	0	0	0.000000%
1901	Hong Kong	0	0	0	0	0	0.000000%
1901	Hungary	0	0	0	0	0	0.000000%
1901	Iceland	0	0	0	0	0	0.000000%
1901	India	0	0	0	0	0	0.000000%
1901	Indonesia	0	0	0	0	0	0.000000%
1901	Iran	0	0	0	0	0	0.000000%
1901	Ireland	0	0	0	0	0	0.000000%
1901	Israel	0	0	0	0	0	0.000000%
1901	Italy	0	0	0	0	0	0.000000%
1901	Japan	0	0	0	0	0	0.000000%
1901	Jordan	0	0	0	0	0	0.000000%
1901	Kazakhstan	0	0	0	0	0	0.000000%
1901	Lebanon	0	0	0	0	0	0.000000%
1901	Liechtenstein	0	0	0	0	0	0.000000%
1901	Lithuania	0	0	0	0	0	0.000000%
1901	Luxembourg	0	0	0	0	0	0.000000%
1901	Malaysia	0	0	0	0	0	0.000000%
1901	Malta	0	0	0	0	0	0.000000%
1901	Mexico	0	0	0	0	0	0.000000%
1901	Mongolia	0	0	0	0	0	0.000000%
1901	Montenegro	0	0	0	0	0	0.000000%
1901	Morocco	0	0	0	0	0	0.000000%
1901	Netherlands	0	0	0	0	0	0.000000%
1901	Netherlands Antilles	0	0	0	0	0	0.000000%
1901	New Zealand	0	0	0	0	0	0.000000%
1901	Norway	0	0	0	0	0	0.000000%
1901	Pakistan	0	0	0	0	0	0.000000%
1901	Palestinian Territory	0	0	0	0	0	0.000000%
1901	Panama	0	0	0	0	0	0.000000%
1901	Peru	0	0	0	0	0	0.000000%
1901	Philippines	0	0	0	0	0	0.000000%
1901	Poland	0	0	0	0	0	0.000000%
1901	Portugal	0	0	0	0	0	0.000000%
1901	Puerto Rico	0	0	0	0	0	0.000000%
1901	Qatar	0	0	0	0	0	0.000000%
1901	Romania	0	0	0	0	0	0.000000%
1901	Russia	0	0	0	0	0	0.000000%
1901	Saudi Arabia	0	0	0	0	0	0.000000%
1901	Senegal	0	0	0	0	0	0.000000%
1901	Serbia	0	0	0	0	0	0.000000%
1901	Serbia and Montenegro	0	0	0	0	0	0.000000%
1901	Singapore	0	0	0	0	0	0.000000%
1901	Slovakia	0	0	0	0	0	0.000000%
1901	Slovenia	0	0	0	0	0	0.000000%
1901	South Africa	0	0	0	0	0	0.000000%
1901	South Korea	0	0	0	0	0	0.000000%
1901	Soviet Union	0	0	0	0	0	0.000000%
1901	Spain	0	0	0	0	0	0.000000%
1901	Sweden	0	0	0	0	0	0.000000%
1901	Switzerland	0	0	0	0	0	0.000000%
1901	Taiwan	0	0	0	0	0	0.000000%
1901	Thailand	0	0	0	0	0	0.000000%
1901	Tunisia	0	0	0	0	0	0.000000%
1901	Turkey	0	0	0	0	0	0.000000%
1901	Uganda	0	0	0	0	0	0.000000%
1901	Ukraine	0	0	0	0	0	0.000000%
1901	United Arab Emirates	0	0	0	0	0	0.000000%
1901	United Kingdom	0	0	0	0	0	0.000000%
1901	United States of America	0	0	0	0	0	0.000000%
1901	Uruguay	0	0	0	0	0	0.000000%
1901	Venezuela	0	0	0	0	0	0.000000%
1902	Albania	0	0	0	0	0	0.000000%
1902	Algeria	0	0	0	0	0	0.000000%
1902	Angola	0	0	0	0	0	0.000000%
1902	Argentina	0	0	0	0	0	0.000000%
1902	Australia	0	0	0	0	0	0.000000%
1902	Austria	0	0	0	0	0	0.000000%
1902	Bahamas	0	0	0	0	0	0.000000%
1902	Belgium	0	0	0	0	0	0.000000%
1902	Bolivia	0	0	0	0	0	0.000000%
1902	Bosnia and Herzegovina	0	0	0	0	0	0.000000%
1902	Brazil	0	0	0	0	0	0.000000%
1902	Bulgaria	0	0	0	0	0	0.000000%
1902	Cambodia	0	0	0	0	0	0.000000%
1902	Cameroon	0	0	0	0	0	0.000000%
1902	Canada	0	0	0	0	0	0.000000%
1902	Chile	0	0	0	0	0	0.000000%
1902	China	0	0	0	0	0	0.000000%
1902	Colombia	0	0	0	0	0	0.000000%
1902	Congo	0	0	0	0	0	0.000000%
1902	Costa Rica	0	0	0	0	0	0.000000%
1902	Croatia	0	0	0	0	0	0.000000%
1902	Cuba	0	0	0	0	0	0.000000%
1902	Cyprus	0	0	0	0	0	0.000000%
1902	Czech Republic	0	0	0	0	0	0.000000%
1902	Denmark	0	0	0	0	0	0.000000%
1902	Ecuador	0	0	0	0	0	0.000000%
1902	Egypt	0	0	0	0	0	0.000000%
1902	Estonia	0	0	0	0	0	0.000000%
1902	Finland	0	0	0	0	0	0.000000%
1902	France	1	1	0	0	0	0.000000%
1902	French Polynesia	0	0	0	0	0	0.000000%
1902	Georgia	0	0	0	0	0	0.000000%
1902	Germany	0	0	0	0	0	0.000000%
1902	Greece	0	0	0	0	0	0.000000%
1902	Hong Kong	0	0	0	0	0	0.000000%
1902	Hungary	0	0	0	0	0	0.000000%
1902	Iceland	0	0	0	0	0	0.000000%
1902	India	0	0	0	0	0	0.000000%
1902	Indonesia	0	0	0	0	0	0.000000%
1902	Iran	0	0	0	0	0	0.000000%
1902	Ireland	0	0	0	0	0	0.000000%
1902	Israel	0	0	0	0	0	0.000000%
1902	Italy	0	0	0	0	0	0.000000%
1902	Japan	0	0	0	0	0	0.000000%
1902	Jordan	0	0	0	0	0	0.000000%
1902	Kazakhstan	0	0	0	0	0	0.000000%
1902	Lebanon	0	0	0	0	0	0.000000%
1902	Liechtenstein	0	0	0	0	0	0.000000%
1902	Lithuania	0	0	0	0	0	0.000000%
1902	Luxembourg	0	0	0	0	0	0.000000%
1902	Malaysia	0	0	0	0	0	0.000000%
1902	Malta	0	0	0	0	0	0.000000%
1902	Mexico	0	0	0	0	0	0.000000%
1902	Mongolia	0	0	0	0	0	0.000000%
1902	Montenegro	0	0	0	0	0	0.000000%
1902	Morocco	0	0	0	0	0	0.000000%
1902	Netherlands	0	0	0	0	0	0.000000%
1902	Netherlands Antilles	0	0	0	0	0	0.000000%
1902	New Zealand	0	0	0	0	0	0.000000%
1902	Norway	0	0	0	0	0	0.000000%
1902	Pakistan	0	0	0	0	0	0.000000%
1902	Palestinian Territory	0	0	0	0	0	0.000000%
1902	Panama	0	0	0	0	0	0.000000%
1902	Peru	0	0	0	0	0	0.000000%
1902	Philippines	0	0	0	0	0	0.000000%
1902	Poland	0	0	0	0	0	0.000000%
1902	Portugal	0	0	0	0	0	0.000000%
1902	Puerto Rico	0	0	0	0	0	0.000000%
1902	Qatar	0	0	0	0	0	0.000000%
1902	Romania	0	0	0	0	0	0.000000%
1902	Russia	0	0	0	0	0	0.000000%
1902	Saudi Arabia	0	0	0	0	0	0.000000%
1902	Senegal	0	0	0	0	0	0.000000%
1902	Serbia	0	0	0	0	0	0.000000%
1902	Serbia and Montenegro	0	0	0	0	0	0.000000%
1902	Singapore	0	0	0	0	0	0.000000%
1902	Slovakia	0	0	0	0	0	0.000000%
1902	Slovenia	0	0	0	0	0	0.000000%
1902	South Africa	0	0	0	0	0	0.000000%
1902	South Korea	0	0	0	0	0	0.000000%
1902	Soviet Union	0	0	0	0	0	0.000000%
1902	Spain	0	0	0	0	0	0.000000%
1902	Sweden	0	0	0	0	0	0.000000%
1902	Switzerland	0	0	0	0	0	0.000000%
1902	Taiwan	0	0	0	0	0	0.000000%
1902	Thailand	0	0	0	0	0	0.000000%
1902	Tunisia	0	0	0	0	0	0.000000%
1902	Turkey	0	0	0	0	0	0.000000%
1902	Uganda	0	0	0	0	0	0.000000%
1902	Ukraine	0	0	0	0	0	0.000000%
1902	United Arab Emirates	0	0	0	0	0	0.000000%
1902	United Kingdom	0	0	0	0	0	0.000000%
1902	United States of America	0	0	0	0	0	0.000000%
1902	Uruguay	0	0	0	0	0	0.000000%
1902	Venezuela	0	0	0	0	0	0.000000%
1903	Albania	0	0	0	0	0	0.000000%
1903	Algeria	0	0	0	0	0	0.000000%
1903	Angola	0	0	0	0	0	0.000000%
1903	Argentina	0	0	0	0	0	0.000000%
1903	Australia	0	0	0	0	0	0.000000%
1903	Austria	0	0	0	0	0	0.000000%
1903	Bahamas	0	0	0	0	0	0.000000%
1903	Belgium	0	0	0	0	0	0.000000%
1903	Bolivia	0	0	0	0	0	0.000000%
1903	Bosnia and Herzegovina	0	0	0	0	0	0.000000%
1903	Brazil	0	0	0	0	0	0.000000%
1903	Bulgaria	0	0	0	0	0	0.000000%
1903	Cambodia	0	0	0	0	0	0.000000%
1903	Cameroon	0	0	0	0	0	0.000000%
1903	Canada	0	0	0	0	0	0.000000%
1903	Chile	0	0	0	0	0	0.000000%
1903	China	0	0	0	0	0	0.000000%
1903	Colombia	0	0	0	0	0	0.000000%
1903	Congo	0	0	0	0	0	0.000000%
1903	Costa Rica	0	0	0	0	0	0.000000%
1903	Croatia	0	0	0	0	0	0.000000%
1903	Cuba	0	0	0	0	0	0.000000%
1903	Cyprus	0	0	0	0	0	0.000000%
1903	Czech Republic	0	0	0	0	0	0.000000%
1903	Denmark	0	0	0	0	0	0.000000%
1903	Ecuador	0	0	0	0	0	0.000000%
1903	Egypt	0	0	0	0	0	0.000000%
1903	Estonia	0	0	0	0	0	0.000000%
1903	Finland	0	0	0	0	0	0.000000%
1903	France	4	4	0	0	0	0.000000%
1903	French Polynesia	0	0	0	0	0	0.000000%
1903	Georgia	0	0	0	0	0	0.000000%
1903	Germany	0	0	0	0	0	0.000000%
1903	Greece	0	0	0	0	0	0.000000%
1903	Hong Kong	0	0	0	0	0	0.000000%
1903	Hungary	0	0	0	0	0	0.000000%
1903	Iceland	0	0	0	0	0	0.000000%
1903	India	0	0	0	0	0	0.000000%
1903	Indonesia	0	0	0	0	0	0.000000%
1903	Iran	0	0	0	0	0	0.000000%
1903	Ireland	0	0	0	0	0	0.000000%
1903	Israel	0	0	0	0	0	0.000000%
1903	Italy	0	0	0	0	0	0.000000%
1903	Japan	0	0	0	0	0	0.000000%
1903	Jordan	0	0	0	0	0	0.000000%
1903	Kazakhstan	0	0	0	0	0	0.000000%
1903	Lebanon	0	0	0	0	0	0.000000%
1903	Liechtenstein	0	0	0	0	0	0.000000%
1903	Lithuania	0	0	0	0	0	0.000000%
1903	Luxembourg	0	0	0	0	0	0.000000%
1903	Malaysia	0	0	0	0	0	0.000000%
1903	Malta	0	0	0	0	0	0.000000%
1903	Mexico	0	0	0	0	0	0.000000%
1903	Mongolia	0	0	0	0	0	0.000000%
1903	Montenegro	0	0	0	0	0	0.000000%
1903	Morocco	0	0	0	0	0	0.000000%
1903	Netherlands	0	0	0	0	0	0.000000%
1903	Netherlands Antilles	0	0	0	0	0	0.000000%
1903	New Zealand	0	0	0	0	0	0.000000%
1903	Norway	0	0	0	0	0	0.000000%
1903	Pakistan	0	0	0	0	0	0.000000%
1903	Palestinian Territory	0	0	0	0	0	0.000000%
1903	Panama	0	0	0	0	0	0.000000%
1903	Peru	0	0	0	0	0	0.000000%
1903	Philippines	0	0	0	0	0	0.000000%
1903	Poland	0	0	0	0	0	0.000000%
1903	Portugal	0	0	0	0	0	0.000000%
1903	Puerto Rico	0	0	0	0	0	0.000000%
1903	Qatar	0	0	0	0	0	0.000000%
1903	Romania	0	0	0	0	0	0.000000%
1903	Russia	0	0	0	0	0	0.000000%
1903	Saudi Arabia	0	0	0	0	0	0.000000%
1903	Senegal	0	0	0	0	0	0.000000%
1903	Serbia	0	0	0	0	0	0.000000%
1903	Serbia and Montenegro	0	0	0	0	0	0.000000%
1903	Singapore	0	0	0	0	0	0.000000%
1903	Slovakia	0	0	0	0	0	0.000000%
1903	Slovenia	0	0	0	0	0	0.000000%
1903	South Africa	0	0	0	0	0	0.000000%
1903	South Korea	0	0	0	0	0	0.000000%
1903	Soviet Union	0	0	0	0	0	0.000000%
1903	Spain	0	0	0	0	0	0.000000%
1903	Sweden	0	0	0	0	0	0.000000%
1903	Switzerland	0	0	0	0	0	0.000000%
1903	Taiwan	0	0	0	0	0	0.000000%
1903	Thailand	0	0	0	0	0	0.000000%
1903	Tunisia	0	0	0	0	0	0.000000%
1903	Turkey	0	0	0	0	0	0.000000%
1903	Uganda	0	0	0	0	0	0.000000%
1903	Ukraine	0	0	0	0	0	0.000000%
1903	United Arab Emirates	0	0	0	0	0	0.000000%
1903	United Kingdom	0	0	0	0	0	0.000000%
1903	United States of America	1	1	0	0	0	0.000000%
1903	Uruguay	0	0	0	0	0	0.000000%
1903	Venezuela	0	0	0	0	0	0.000000%
1904	Albania	0	0	0	0	0	0.000000%
1904	Algeria	0	0	0	0	0	0.000000%
1904	Angola	0	0	0	0	0	0.000000%
1904	Argentina	0	0	0	0	0	0.000000%
1904	Australia	0	0	0	0	0	0.000000%
1904	Austria	0	0	0	0	0	0.000000%
1904	Bahamas	0	0	0	0	0	0.000000%
1904	Belgium	0	0	0	0	0	0.000000%
1904	Bolivia	0	0	0	0	0	0.000000%
1904	Bosnia and Herzegovina	0	0	0	0	0	0.000000%
1904	Brazil	0	0	0	0	0	0.000000%
1904	Bulgaria	0	0	0	0	0	0.000000%
1904	Cambodia	0	0	0	0	0	0.000000%
1904	Cameroon	0	0	0	0	0	0.000000%
1904	Canada	0	0	0	0	0	0.000000%
1904	Chile	0	0	0	0	0	0.000000%
1904	China	0	0	0	0	0	0.000000%
1904	Colombia	0	0	0	0	0	0.000000%
1904	Congo	0	0	0	0	0	0.000000%
1904	Costa Rica	0	0	0	0	0	0.000000%
1904	Croatia	0	0	0	0	0	0.000000%
1904	Cuba	0	0	0	0	0	0.000000%
1904	Cyprus	0	0	0	0	0	0.000000%
1904	Czech Republic	0	0	0	0	0	0.000000%
1904	Denmark	0	0	0	0	0	0.000000%
1904	Ecuador	0	0	0	0	0	0.000000%
1904	Egypt	0	0	0	0	0	0.000000%
1904	Estonia	0	0	0	0	0	0.000000%
1904	Finland	0	0	0	0	0	0.000000%
1904	France	3	3	0	0	0	0.000000%
1904	French Polynesia	0	0	0	0	0	0.000000%
1904	Georgia	0	0	0	0	0	0.000000%
1904	Germany	0	0	0	0	0	0.000000%
1904	Greece	0	0	0	0	0	0.000000%
1904	Hong Kong	0	0	0	0	0	0.000000%
1904	Hungary	0	0	0	0	0	0.000000%
1904	Iceland	0	0	0	0	0	0.000000%
1904	India	0	0	0	0	0	0.000000%
1904	Indonesia	0	0	0	0	0	0.000000%
1904	Iran	0	0	0	0	0	0.000000%
1904	Ireland	0	0	0	0	0	0.000000%
1904	Israel	0	0	0	0	0	0.000000%
1904	Italy	0	0	0	0	0	0.000000%
1904	Japan	0	0	0	0	0	0.000000%
1904	Jordan	0	0	0	0	0	0.000000%
1904	Kazakhstan	0	0	0	0	0	0.000000%
1904	Lebanon	0	0	0	0	0	0.000000%
1904	Liechtenstein	0	0	0	0	0	0.000000%
1904	Lithuania	0	0	0	0	0	0.000000%
1904	Luxembourg	0	0	0	0	0	0.000000%
1904	Malaysia	0	0	0	0	0	0.000000%
1904	Malta	0	0	0	0	0	0.000000%
1904	Mexico	0	0	0	0	0	0.000000%
1904	Mongolia	0	0	0	0	0	0.000000%
1904	Montenegro	0	0	0	0	0	0.000000%
1904	Morocco	0	0	0	0	0	0.000000%
1904	Netherlands	0	0	0	0	0	0.000000%
1904	Netherlands Antilles	0	0	0	0	0	0.000000%
1904	New Zealand	0	0	0	0	0	0.000000%
1904	Norway	0	0	0	0	0	0.000000%
1904	Pakistan	0	0	0	0	0	0.000000%
1904	Palestinian Territory	0	0	0	0	0	0.000000%
1904	Panama	0	0	0	0	0	0.000000%
1904	Peru	0	0	0	0	0	0.000000%
1904	Philippines	0	0	0	0	0	0.000000%
1904	Poland	0	0	0	0	0	0.000000%
1904	Portugal	0	0	0	0	0	0.000000%
1904	Puerto Rico	0	0	0	0	0	0.000000%
1904	Qatar	0	0	0	0	0	0.000000%
1904	Romania	0	0	0	0	0	0.000000%
1904	Russia	0	0	0	0	0	0.000000%
1904	Saudi Arabia	0	0	0	0	0	0.000000%
1904	Senegal	0	0	0	0	0	0.000000%
1904	Serbia	0	0	0	0	0	0.000000%
1904	Serbia and Montenegro	0	0	0	0	0	0.000000%
1904	Singapore	0	0	0	0	0	0.000000%
1904	Slovakia	0	0	0	0	0	0.000000%
1904	Slovenia	0	0	0	0	0	0.000000%
1904	South Africa	0	0	0	0	0	0.000000%
1904	South Korea	0	0	0	0	0	0.000000%
1904	Soviet Union	0	0	0	0	0	0.000000%
1904	Spain	0	0	0	0	0	0.000000%
1904	Sweden	0	0	0	0	0	0.000000%
1904	Switzerland	0	0	0	0	0	0.000000%
1904	Taiwan	0	0	0	0	0	0.000000%
1904	Thailand	0	0	0	0	0	0.000000%
1904	Tunisia	0	0	0	0	0	0.000000%
1904	Turkey	0	0	0	0	0	0.000000%
1904	Uganda	0	0	0	0	0	0.000000%
1904	Ukraine	0	0	0	0	0	0.000000%
1904	United Arab Emirates	0	0	0	0	0	0.000000%
1904	United Kingdom	0	0	0	0	0	0.000000%
1904	United States of America	0	0	0	0	0	0.000000%
1904	Uruguay	0	0	0	0	0	0.000000%
1904	Venezuela	0	0	0	0	0	0.000000%
1905	Albania	0	0	0	0	0	0.000000%
1905	Algeria	0	0	0	0	0	0.000000%
1905	Angola	0	0	0	0	0	0.000000%
1905	Argentina	0	0	0	0	0	0.000000%
1905	Australia	0	0	0	0	0	0.000000%
1905	Austria	0	0	0	0	0	0.000000%
1905	Bahamas	0	0	0	0	0	0.000000%
1905	Belgium	0	0	0	0	0	0.000000%
1905	Bolivia	0	0	0	0	0	0.000000%
1905	Bosnia and Herzegovina	0	0	0	0	0	0.000000%
1905	Brazil	0	0	0	0	0	0.000000%
1905	Bulgaria	0	0	0	0	0	0.000000%
1905	Cambodia	0	0	0	0	0	0.000000%
1905	Cameroon	0	0	0	0	0	0.000000%
1905	Canada	0	0	0	0	0	0.000000%
1905	Chile	0	0	0	0	0	0.000000%
1905	China	0	0	0	0	0	0.000000%
1905	Colombia	0	0	0	0	0	0.000000%
1905	Congo	0	0	0	0	0	0.000000%
1905	Costa Rica	0	0	0	0	0	0.000000%
1905	Croatia	0	0	0	0	0	0.000000%
1905	Cuba	0	0	0	0	0	0.000000%
1905	Cyprus	0	0	0	0	0	0.000000%
1905	Czech Republic	0	0	0	0	0	0.000000%
1905	Denmark	0	0	0	0	0	0.000000%
1905	Ecuador	0	0	0	0	0	0.000000%
1905	Egypt	0	0	0	0	0	0.000000%
1905	Estonia	0	0	0	0	0	0.000000%
1905	Finland	0	0	0	0	0	0.000000%
1905	France	2	2	0	0	0	0.000000%
1905	French Polynesia	0	0	0	0	0	0.000000%
1905	Georgia	0	0	0	0	0	0.000000%
1905	Germany	0	0	0	0	0	0.000000%
1905	Greece	0	0	0	0	0	0.000000%
1905	Hong Kong	0	0	0	0	0	0.000000%
1905	Hungary	0	0	0	0	0	0.000000%
1905	Iceland	0	0	0	0	0	0.000000%
1905	India	0	0	0	0	0	0.000000%
1905	Indonesia	0	0	0	0	0	0.000000%
1905	Iran	0	0	0	0	0	0.000000%
1905	Ireland	0	0	0	0	0	0.000000%
1905	Israel	0	0	0	0	0	0.000000%
1905	Italy	0	0	0	0	0	0.000000%
1905	Japan	0	0	0	0	0	0.000000%
1905	Jordan	0	0	0	0	0	0.000000%
1905	Kazakhstan	0	0	0	0	0	0.000000%
1905	Lebanon	0	0	0	0	0	0.000000%
1905	Liechtenstein	0	0	0	0	0	0.000000%
1905	Lithuania	0	0	0	0	0	0.000000%
1905	Luxembourg	0	0	0	0	0	0.000000%
1905	Malaysia	0	0	0	0	0	0.000000%
1905	Malta	0	0	0	0	0	0.000000%
1905	Mexico	0	0	0	0	0	0.000000%
1905	Mongolia	0	0	0	0	0	0.000000%
1905	Montenegro	0	0	0	0	0	0.000000%
1905	Morocco	0	0	0	0	0	0.000000%
1905	Netherlands	0	0	0	0	0	0.000000%
1905	Netherlands Antilles	0	0	0	0	0	0.000000%
1905	New Zealand	0	0	0	0	0	0.000000%
1905	Norway	0	0	0	0	0	0.000000%
1905	Pakistan	0	0	0	0	0	0.000000%
1905	Palestinian Territory	0	0	0	0	0	0.000000%
1905	Panama	0	0	0	0	0	0.000000%
1905	Peru	0	0	0	0	0	0.000000%
1905	Philippines	0	0	0	0	0	0.000000%
1905	Poland	0	0	0	0	0	0.000000%
1905	Portugal	0	0	0	0	0	0.000000%
1905	Puerto Rico	0	0	0	0	0	0.000000%
1905	Qatar	0	0	0	0	0	0.000000%
1905	Romania	0	0	0	0	0	0.000000%
1905	Russia	0	0	0	0	0	0.000000%
1905	Saudi Arabia	0	0	0	0	0	0.000000%
1905	Senegal	0	0	0	0	0	0.000000%
1905	Serbia	0	0	0	0	0	0.000000%
1905	Serbia and Montenegro	0	0	0	0	0	0.000000%
1905	Singapore	0	0	0	0	0	0.000000%
1905	Slovakia	0	0	0	0	0	0.000000%
1905	Slovenia	0	0	0	0	0	0.000000%
1905	South Africa	0	0	0	0	0	0.000000%
1905	South Korea	0	0	0	0	0	0.000000%
1905	Soviet Union	0	0	0	0	0	0.000000%
1905	Spain	0	0	0	0	0	0.000000%
1905	Sweden	0	0	0	0	0	0.000000%
1905	Switzerland	0	0	0	0	0	0.000000%
1905	Taiwan	0	0	0	0	0	0.000000%
1905	Thailand	0	0	0	0	0	0.000000%
1905	Tunisia	0	0	0	0	0	0.000000%
1905	Turkey	0	0	0	0	0	0.000000%
1905	Uganda	0	0	0	0	0	0.000000%
1905	Ukraine	0	0	0	0	0	0.000000%
1905	United Arab Emirates	0	0	0	0	0	0.000000%
1905	United Kingdom	0	0	0	0	0	0.000000%
1905	United States of America	0	0	0	0	0	0.000000%
1905	Uruguay	0	0	0	0	0	0.000000%
